"Devoted Home Health","businesses","173783","91364","2820","173783","10","22543 Ventura blvd","STE 213","Devoted Home Health"
"Open Door Community Health Centers","healthcare","33914","95521","2820","173784","2","1275 8th St.","","Open Door Community Health Centers"
"","individuals","79930","91791","2820","173785","","","",""
"Howonquet Early Learning Program","childcare","100944","95567","2820","173786","24","12840 Mouth of Smith River Road","","Tolowa Dee-ni' Nation"
"Rudolph and Sletten, Inc.","businesses","125696","90005","2820","173787","183","750 s. Oxford  Street","","Tutor Perini Corporation"
"","individuals","69230","90403","2820","173788","1","","",""
"","individuals","31794","94804","2820","173789","4","","",""
"Rio Vista Elementary","schools","173790","92234","2820","173790","740","67-700 Verona Road","","Palm Springs Unified School District"
"Caesarstone, US (SoCal)","businesses","136133","91352","2820","173791","25","11312 Penrose Street","",""
"RUDOLPH AND SLETTEN OC ZOO","businesses","108657","92606","2820","173792","18","2855 Michelle Dr Suite 150","","RUDOLPH AND SLETTEN CORP."
"","individuals","173793","93010","2820","173793","1","","",""
"Riverside County Mental Health Department San Jacinto Older Adult","local","140914","92583","2820","173794","12","1370 S State Street, Suite B","","State of California"
"","individuals","13930","90012","2820","173795","3","","",""
"","individuals","99246","95665","2820","173796","1","","",""
"Aunty Lynn's Daycare Center","childcare","85674","92019","2820","173797","74","1107 E. Washington Ave.","",""
"","individuals","88405","90021","2820","173798","","","",""
"","individuals","55663","94611","2820","173799","2","","",""
"Satellite Healthcare San Leandro","healthcare","139468","94577","2820","173800","50","801 Davis Street","","Satellite Healthcare, Inc."
"","individuals","38386","92253","2820","173801","","","",""
"","individuals","33639","95531","2820","173802","4","","",""
"","individuals","173803","91377","2820","173803","1","","",""
"","individuals","136459","93003","2820","173804","2","","",""
"Garden Preschool","childcare","86828","93101","2820","173805","49","305 E Anapamu St.","",""
"Celestica","businesses","140851","91730","2820","173806","22","8840 Flower Road, Suite 110","",""
"Cornerstone Christian Preschool","childcare","173807","92708","2820","173807","47","17575 Euclid Street","",""
"Rainbow Montessori Child Development Center","childcare","82056","94089","2820","173808","220","790 E Duane Ave","","Rainbow Montessori Child Development Center"
"","individuals","173809","94706","2820","173809","4","","",""
"Lahmann Family Day Care","childcare","109642","91977","2820","173810","5","2202 Arborvitae Lane","",""
"","individuals","173811","90604","2820","173811","2","","",""
"Clinicas de Salud del Pueblo, Inc.","healthcare","41511","92227","2820","173812","100","900 Main Street","","Brawley Clinic"
"California American Water Co.","businesses","124872","91932","2820","173813","23","1025 Palm Ave","","American Water"
"Glenhaven Healthcare","healthcare","121384","91204","2820","173814","25","212 w. chevy chase dr.","",""
"","individuals","24309","92131","2820","173815","","","",""
"Ventura High School","schools","94970","93001","2820","173816","2322","2200 Poli St.","","Ventura Unified School District"
"","individuals","173817","95640","2820","173817","3","","",""
"Cerro Coso Community College","colleges","27513","93555","2820","173818","1150","3000 College Heights Blvd.","","Kern Community College District"
"","individuals","173819","94604","2820","173819","1","","",""
"countryoaks care center","healthcare","114319","91768","2820","173820","70","215w pearl street","",""
"Clovis West High School","schools","173821","93720","2820","173821","2260","1070 E. Teague","","Clovis Unified School District"
"Panorama Gardens","healthcare","154922","91402","2820","173822","100","9541 Van Nuys Blvd","",""
"Redwood Village","businesses","59692","90292","2820","173823","20","13150 Maxella Ave","","Thomas Safran & Associates"
"Hillwood Investment Properties","businesses","67463","91764","2820","173824","20","901 Via Piemonte","","Hillwood"
"DaVita","healthcare","173825","93635","2820","173825","20","","","DaVita Healthcare"
"Davita Alameda County","healthcare","115393","94605","2820","173826","6","10700 Mac Arthur Blvd.Bldng 7","","DaVita Healthcare"
"","individuals","137951","92277","2820","173827","2","","",""
"","individuals","173828","93036","2820","173828","4","","",""
"New Beginnings Counseling Center","nonprofits","106287","93101","2820","173829","5","324 E Carrillo Street Suite C","",""
"","individuals","81536","92404","2820","173830","","","",""
"Santa Clara Valley Medical Center","healthcare","139519","95128","2820","173831","7000","750 S. Bascom Ave","","County of Santa Clara"
"Hexagon Agility","businesses","152736","92868","2820","173832","30","3335 Susan St. Suite 100","","Hexagon Composites ASA"
"","individuals","163038","91345","2820","173833","3","","",""
"","individuals","107552","92407","2820","173834","2","","",""
"","individuals","164383","92821","2820","173835","3","","",""
"St. Rose Hospital","healthcare","173836","94545","2820","173836","50","27200 Calaroga Avenue","",""
"Trinity County Health and Human Services","local","89651","96093","2820","173837","80","51 Industrial Parkway","","County of Trinity"
"Humphreys Avenue Elementary, Magnet Center & Dual Language Program","schools","125170","90022","2820","173838","500","500 S. Humphreys Avenue","","Los Angeles Unified School District"
"Viking Bookstore","colleges","173839","92311","2820","173839","3","2700 Barstow Road","D building","Barstow Community College"
"","individuals","61112","92114","2820","173840","1","","",""
"","individuals","128198","94705","2820","173841","","","",""
"Right At School","childcare","135297","91007","2820","173842","21","1900 Bella Vista Avenue","","Arcadial Early Learning Center"
"sOLIS sURGICAL cENTER","healthcare","155388","91356","2820","173843","15","5620 Wilbur Avenue, tarzana, CA, 91356","",""
"Loma Portal Klassic Kids","childcare","45399","92106","2820","173844","70","Loma Portal Elementary School","3341 Browning Street","San Diego Unified School District"
"","individuals","152649","92691","2820","173845","5","","",""
"Magnolia Gardens","seniors","125458","91344","2820","173846","20","17922 San Fernando Mission Blvd.","",""
"","individuals","120999","90027","2820","173847","2","","",""
"Dandy Lion Montessori School","childcare","132433","93433","2820","173848","39","1089 Baden Ave.","",""
"","individuals","173849","90012","2820","173849","1","","",""
"Select Physical Therapy","healthcare","173850","92117","2820","173850","7","3737 Moraga Ave","Suite B117",""
"Solar Atmospheres of California","businesses","121775","92335","2820","173851","20","","",""
"Adventist Health","healthcare","150359","93618","2820","173852","15","1451 E. El Monte Way","",""
"Spreckels Elementary","schools","98843","92122","2820","173853","715","6033 Stadium Street","","San Diego Unified School District"
"","individuals","173854","90012","2820","173854","1","","",""
"Addison ASC","healthcare","118224","91403","2820","173855","10","","",""
"Mary Collins School at Cherry Valley","schools","100892","94952","2820","173856","445","1001 Cherry Street","","Petaluma City Schools"
"NTS","businesses","173857","92805","2820","173857","18","","",""
"Adventist Health","healthcare","150359","93618","2820","173858","8","250 W. El Monte Way","",""
"ARES, Seal Beach/Los Alamitos, Ca.","radiogroups","154138","90740","2820","173859","15","13560 /st, /andrews # 3 D","seal Beach , Ca.90740","ARRL and ARES, Orange California"
"","individuals","173860","93035","2820","173860","1","","",""
"UC San Diego Libraries","museums","5474","92093-0175","2820","173861","300","9500 Gilman Drive","","University of California, San Diego"
"Beckman High School","schools","16304","92602","2820","173862","2850","3588 Bryan Ave","","Tustin Unified School District"
"Berkeley Pines Skilled Nursing Center","seniors","135693","94705","2820","173863","20","2223 ASHBY AVE.","",""
"Alameda County Community Food Bank","nonprofits","55204","94621","2820","173864","100","7900 Edgewater Drive","",""
"Salinas Valley Solid Waste Authority","local","85279","93901","2820","173865","18","128 Sun Street","Suite 101",""
"","individuals","173866","95747","2820","173866","8","","",""
"","individuals","173867","95765","2820","173867","4","","",""
"Contra Costa ARC","disability","137845","94520","2820","173868","17","2051 Harrison St.","Suite A","VistAbility"
"American Advisors Group","businesses","74372","92612","2820","173869","100","18200 Von Karman Ave. suite 300","","American Advisors Group"
"Prestigious Health Services, Inc.","healthcare","142328","91723","2820","173870","20","750 Terrado Plaza Suite 122","","Prestigious Hospice"
"Los Angeles County","local","162526","90670","2820","173871","206","10355 Slusher Dr.","","County of Los Angeles"
"","individuals","136405","95682","2820","173872","1","","",""
"Los Angeles County Department of Arts and Culture","local","153390","90017","2820","173873","4","1055 Wilshire Blvd. Suite 800","",""
"Glendale Healthcare Center","healthcare","137228","91204","2820","173874","75","1208 S Central Ave","",""
"Bridge Hospice","healthcare","173875","92563","2820","173875","8","38977 Sky Canyon Dr","","Bridge Hospice"
"Los Angeles Community Hospital at Bellflower","healthcare","112294","90706","2820","173876","50","9542 Artesia Blvd","","Alta Hospitals"
"PathPoint","disability","43995","93405","2820","173877","30","11491 Los Osos Valley Road","","PathPoint"
"CA Governor's Office of Emergency Services","state","163898","95655","2820","173878","1","3650 Schriever Ave","",""
"","individuals","173879","90303","2820","173879","1","","",""
"Alameda County Child Support Services","local","139863","94588","2820","173880","140","","","County of Alameda"
"Community Action Partnership of Orange County","nonprofits","98963","92841","2820","173881","50","11870 Monarch Street","","Community Action Partnership of Orange County"
"","individuals","45707","95525","2820","173882","2","","",""
"New Horizon Integrated Care ICF-DD/H","healthcare","164226","92842","2820","173883","12","PO Box 4446","",""
"Mary Chapa Academy","schools","173884","93930","2820","173884","790","490 El Camino Real","","Greenfield Union School District"
"","individuals","173885","93003","2820","173885","3","","",""
"","individuals","173886","93033","2820","173886","4","","",""
"Cherrywood Elementary School","schools","72674","95132","2820","173887","490","2550 Greengate Drive","","Berryessa Union School District"
"","individuals","120529","93436","2820","173888","1","","",""
"","individuals","34746","92887","2820","173889","3","","",""
"Nova Surgical Institute","healthcare","161791","91405","2820","173890","15","6640 van nuys blvd","#101",""
"Peace Terrace Academy","schools","42888","94555","2820","173891","175","33330 Peace Terrace","",""
"Kidango Dorsa","childcare","134340","95122-1902","2820","173892","16","1290 Bal Harbor Way","",""
"","individuals","19925","90095-1481","2820","173893","1","","",""
